frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality
36162.0,124611367046165.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36316.0,124613216525316.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.8,80.0,-3.0,3.0
36177.0,124611582724312.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
35998.0,124609882842537.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.6,80.0,-3.0,3.0
36261.0,124612671058184.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.3,80.0,-3.0,3.0
36023.0,124610010535266.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.7,80.0,-3.0,3.0
36162.0,124611370931002.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36143.0,124611370138043.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.0,80.0,-3.0,3.0
36075.0,124610582632598.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.3,80.0,-3.0,3.0
36197.0,124611876701259.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36135.0,124611279571037.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
36198.0,124611882023049.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36238.0,124612435521682.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.1,80.0,-3.0,3.0
36074.0,124610561113234.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.3,80.0,-3.0,3.0
36097.0,124610854340348.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.5,80.0,-3.0,3.0
36175.0,124611558119074.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36212.0,124612091833096.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36334.0,124613397043630.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56508.0,80.0,-3.0,3.0
36204.0,124612056586559.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36148.0,124611409348687.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36215.0,124612127226001.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.8,80.0,-3.0,3.0
36029.0,124610083655693.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.8,80.0,-3.0,3.0
36210.0,124612056606993.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.7,80.0,-3.0,3.0
36261.0,124612664650849.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.3,80.0,-3.0,3.0
35960.0,124609298738172.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56504.0,80.0,-3.0,3.0
36242.0,124612477762413.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.1,80.0,-3.0,3.0
35896.0,124608797722748.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56503.6,80.0,-3.0,3.0
36173.0,124611695396624.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.3,80.0,-3.0,3.0
36110.0,124611074878091.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.7,80.0,-3.0,3.0
36057.0,124610398975532.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.1,80.0,-3.0,3.0
36177.0,124611751215984.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.4,80.0,-3.0,3.0
36246.0,124612513364395.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.1,80.0,-3.0,3.0
36290.0,124612957630741.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.6,80.0,-3.0,3.0
36334.0,124613398318768.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56508.0,80.0,-3.0,3.0
36080.0,124610756644583.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.4,80.0,-3.0,3.0
36119.0,124611095016526.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36192.0,124611802808869.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.4,80.0,-3.0,3.0
36181.0,124611828812262.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.5,80.0,-3.0,3.0
36197.0,124611971308442.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36279.0,124612845292706.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.4,80.0,-3.0,3.0
36172.0,124611520806408.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.2,80.0,-3.0,3.0
36131.0,124611222362291.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.9,80.0,-3.0,3.0
36297.0,124613031207869.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.6,80.0,-3.0,3.0
36144.0,124611436092245.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.1,80.0,-3.0,3.0
36119.0,124611081601090.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36047.0,124610408838878.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.1,80.0,-3.0,3.0
36297.0,124613023588629.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.6,80.0,-3.0,3.0
36119.0,124611083564590.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56505.8,80.0,-3.0,3.0
36197.0,124611998574557.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56506.6,80.0,-3.0,3.0
36277.0,124612823087848.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.4,80.0,-3.0,3.0
36301.0,124613069876812.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.7,80.0,-3.0,3.0
36232.0,124612375617503.0,193.0,189924305281355.0,167275820076079.0,1921680198.0,1921680121.0,6.0,179.0,127.0,56507.0,80.0,-3.0,3.0
21614.0,124201870998087.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15462.0,124081780727866.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15663.0,124075997660457.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14295.0,124034500449939.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18102.0,124148009577391.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15408.0,124080390588351.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17067.0,124132475041474.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19609.0,124171122431284.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17316.0,124129260020754.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17292.0,124125441998376.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19344.0,124187486350994.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17645.0,124141129122523.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
23904.0,124236991633603.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15623.0,124085899397050.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14627.0,124044555834070.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17166.0,124125413408411.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17689.0,124137479495557.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18516.0,124162497870736.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15610.0,124085579815492.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18429.0,124159859522661.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14379.0,124054047165608.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17406.0,124131560444208.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16754.0,124127794089959.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16664.0,124126452060470.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14786.0,124049397204928.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20265.0,124215276113605.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16814.0,124116395208531.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17179.0,124125745904306.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15062.0,124057761859247.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19642.0,124196464043380.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18307.0,124156196618577.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14870.0,124051934806558.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16236.0,124120055100305.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17079.0,124123187219711.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20150.0,124211791603671.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16097.0,124089172563278.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15199.0,124061929772668.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14490.0,124056892475983.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
21306.0,124197151682707.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16140.0,124090483117282.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18160.0,124151758846830.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
23427.0,124229681152807.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17235.0,124127189225750.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16825.0,124116676768879.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
23736.0,124234417104754.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17936.0,124145479700881.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17093.0,124132872590085.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16325.0,124121385380932.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16403.0,124122551594526.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14912.0,124067691063560.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16341.0,124121617852582.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16229.0,124093176899006.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15938.0,124093975203171.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16766.0,124127979737995.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18357.0,124157704090740.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16743.0,124108776727304.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16595.0,124125422644083.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16393.0,124105621507078.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19375.0,124167523646464.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15985.0,124116296918665.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14806.0,124064977269682.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14553.0,124042312591244.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18415.0,124159457398976.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17697.0,124139024049363.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16216.0,124119748115968.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17105.0,124133045775593.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17256.0,124135309280963.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19225.0,124183882545515.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20186.0,124179963921839.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17626.0,124135586627204.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19042.0,124162429285106.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20828.0,124189821907101.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14709.0,124047066581219.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14330.0,124052807280431.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17482.0,124131207403633.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20801.0,124189407896315.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18734.0,124169083499409.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14257.0,124033332444556.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18886.0,124173656712699.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
22684.0,124218279544841.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15625.0,124074840470691.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16509.0,124101691784908.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
23211.0,124226369555694.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14006.0,124025732465368.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16777.0,124128140767954.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16160.0,124118918309477.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20154.0,124211917467109.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20368.0,124182767220897.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15228.0,124075779514382.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14635.0,124060609184645.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17901.0,124143924938373.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19891.0,124175449554676.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
25083.0,124255075504913.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17068.0,124118639077477.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16857.0,124129346206887.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18520.0,124162631017263.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19824.0,124201977563732.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14071.0,124046171494619.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18610.0,124155793761526.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15734.0,124088753684978.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14612.0,124060009210259.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19391.0,124188885776354.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19013.0,124177495061499.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
23668.0,124233373106566.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15939.0,124115615047086.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15863.0,124092061284400.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19255.0,124184780803587.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16221.0,124092939706274.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15978.0,124116199814040.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14826.0,124065504728204.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19096.0,124163253479287.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17750.0,124142699642978.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15765.0,124089548391714.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20986.0,124192234663496.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19361.0,124187990827537.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16270.0,124120559787564.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19286.0,124185722686911.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17896.0,124143787729234.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15039.0,124057074632877.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15330.0,124065886172571.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14770.0,124048895888223.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16783.0,124128228414718.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16072.0,124088423652690.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16360.0,124121912064669.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15044.0,124057207754474.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19661.0,124197041353859.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17733.0,124142444757343.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18329.0,124156866108697.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15428.0,124068862410764.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
21367.0,124198083977757.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18587.0,124155442270624.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16476.0,124107756091183.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17718.0,124138368727601.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15812.0,124090755043826.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17361.0,124136873081005.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15990.0,124116381592263.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19881.0,124203697089324.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14670.0,124045873731356.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17663.0,124141391461725.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
